codigo,descripcion,monto
PROD-03104,HP Monitor - Modelo 786,3172.91
PROD-03105,ASUS Fuente - Modelo 243,1542.7
PROD-03106,HP Monitor - Modelo 600,2214.31
PROD-03107,Logitech SSD - Modelo 334,4480.49
PROD-03108,Samsung RAM - Modelo 726,4492.32
PROD-03109,Corsair Auricular - Modelo 105,4100.24
PROD-03110,Corsair Webcam - Modelo 809,1245.33
PROD-03111,HP Webcam - Modelo 765,2292.94
PROD-03112,Corsair Gabinete - Modelo 552,2542.56
PROD-03113,Kingston Webcam - Modelo 992,4666.16
PROD-03114,LG Auricular - Modelo 139,4201.02
PROD-03115,Razer Teclado - Modelo 327,2701.04
PROD-03116,HP SSD - Modelo 930,4909.5
PROD-03117,Dell SSD - Modelo 188,4822.07
PROD-03118,Kingston Mouse - Modelo 561,3234.07
PROD-03119,Samsung Laptop - Modelo 602,1065.29
PROD-03120,Sony Monitor - Modelo 147,2503.08
PROD-03121,HP Teclado - Modelo 542,1754.2
PROD-03122,ASUS Monitor - Modelo 955,4871.31
PROD-03123,Logitech Mouse - Modelo 286,2719.89
PROD-03124,LG Teclado - Modelo 213,576.15
PROD-03125,Sony Fuente - Modelo 725,2073.5
PROD-03126,Corsair Fuente - Modelo 515,3116.96
PROD-03127,LG RAM - Modelo 450,4790.33
PROD-03128,Logitech Fuente - Modelo 284,4139.54
PROD-03129,Dell Fuente - Modelo 763,2281.03
PROD-03130,Samsung Webcam - Modelo 930,369.22
PROD-03131,Samsung Fuente - Modelo 749,3698.52
PROD-03132,Sony Monitor - Modelo 494,2935.6
PROD-03133,Corsair Laptop - Modelo 869,4611.55
PROD-03134,ASUS Auricular - Modelo 936,3976.53
PROD-03135,Kingston Teclado - Modelo 672,3754.43
PROD-03136,Razer Mouse - Modelo 103,4531.74
PROD-03137,LG Mouse - Modelo 786,2115.58
PROD-03138,LG Teclado - Modelo 739,2363.95
PROD-03139,ASUS Auricular - Modelo 285,3005.65
PROD-03140,Kingston SSD - Modelo 802,1761.21
PROD-03141,HP Teclado - Modelo 352,356.37
PROD-03142,Samsung SSD - Modelo 244,2817.28
PROD-03143,LG Teclado - Modelo 445,3609.52
PROD-03144,Razer RAM - Modelo 283,2273.6
PROD-03145,Razer Monitor - Modelo 109,3495.38
PROD-03146,LG Monitor - Modelo 299,2720.8
PROD-03147,Samsung Mouse - Modelo 932,2451.09
PROD-03148,Razer Teclado - Modelo 275,3212.59
PROD-03149,Corsair RAM - Modelo 219,938.26
PROD-03150,ASUS Monitor - Modelo 463,3234.98
PROD-03151,Sony SSD - Modelo 847,826.63
PROD-03152,Sony Webcam - Modelo 792,3813.98
PROD-03153,Corsair Monitor - Modelo 120,2725.69
PROD-03154,ASUS Webcam - Modelo 663,1725.74
PROD-03155,Logitech Monitor - Modelo 310,875.18
PROD-03156,Kingston Monitor - Modelo 424,4718.26
PROD-03157,Kingston SSD - Modelo 984,2111.49
PROD-03158,LG Auricular - Modelo 299,3229.75
PROD-03159,Logitech Mouse - Modelo 624,4515.75
PROD-03160,Logitech Mouse - Modelo 488,1891.01
PROD-03161,Sony Monitor - Modelo 133,536.96
PROD-03162,Logitech SSD - Modelo 579,3229.07
PROD-03163,HP Monitor - Modelo 105,2652.24
PROD-03164,HP RAM - Modelo 877,1003.24
PROD-03165,Logitech SSD - Modelo 538,4326.6
PROD-03166,Sony Teclado - Modelo 247,2729.54
PROD-03167,Corsair Mouse - Modelo 234,1477.33
PROD-03168,ASUS Auricular - Modelo 568,2677.45
PROD-03169,Sony Laptop - Modelo 337,1774.73
PROD-03170,LG Gabinete - Modelo 660,2822.42
PROD-03171,Dell SSD - Modelo 862,4378.35
PROD-03172,Razer Laptop - Modelo 534,4129.32
PROD-03173,ASUS Webcam - Modelo 903,4619.05
PROD-03174,Samsung Fuente - Modelo 462,1404.78
PROD-03175,Samsung Fuente - Modelo 111,4051.88
PROD-03176,Kingston Auricular - Modelo 257,2929.13
PROD-03177,Sony Monitor - Modelo 603,832.91
PROD-03178,LG RAM - Modelo 580,1587.89
PROD-03179,Samsung SSD - Modelo 694,1403.31
PROD-03180,Corsair Fuente - Modelo 370,1852.56
PROD-03181,Logitech Fuente - Modelo 966,3269.96
PROD-03182,HP Gabinete - Modelo 990,3923.23
PROD-03183,Kingston Fuente - Modelo 709,2557.57
PROD-03184,LG SSD - Modelo 727,3973.39
PROD-03185,Kingston Gabinete - Modelo 452,2728.59
PROD-03186,LG Teclado - Modelo 930,478.76
PROD-03187,Razer Mouse - Modelo 665,148.57
PROD-03188,HP Mouse - Modelo 882,4124.81
PROD-03189,Corsair Gabinete - Modelo 449,1176.45
PROD-03190,HP Gabinete - Modelo 249,3844.21
PROD-03191,Dell Laptop - Modelo 685,2752.67
PROD-03192,ASUS SSD - Modelo 697,4690.32
PROD-03193,Sony Auricular - Modelo 364,1711.37
PROD-03194,LG Monitor - Modelo 677,2662.83
PROD-03195,Kingston SSD - Modelo 275,3396.08
PROD-03196,ASUS Webcam - Modelo 536,647.59
PROD-03197,Logitech Mouse - Modelo 517,2044.49
PROD-03198,Dell Gabinete - Modelo 785,3219.72
PROD-03199,Razer SSD - Modelo 129,1132.25
PROD-03200,Sony Teclado - Modelo 389,2545.8
PROD-03201,Sony Webcam - Modelo 776,317.72
PROD-03202,HP Gabinete - Modelo 201,4112.65
PROD-03203,Razer Gabinete - Modelo 802,1663.02
PROD-03204,Corsair Laptop - Modelo 586,3931.56
PROD-03205,HP Auricular - Modelo 695,4104.44
PROD-03206,LG Teclado - Modelo 957,3395.96
PROD-03207,Samsung Monitor - Modelo 393,2718.0
PROD-03208,ASUS Monitor - Modelo 278,2482.07
PROD-03209,Corsair Laptop - Modelo 546,4009.85
PROD-03210,Kingston Gabinete - Modelo 442,1302.16
PROD-03211,Kingston Mouse - Modelo 523,3059.3
PROD-03212,Logitech Laptop - Modelo 168,3710.92
PROD-03213,Dell SSD - Modelo 505,3786.99
PROD-03214,Dell Laptop - Modelo 912,843.59
PROD-03215,Logitech Monitor - Modelo 327,3647.5
PROD-03216,HP Laptop - Modelo 658,1709.84
PROD-03217,Razer Laptop - Modelo 359,609.79
PROD-03218,Samsung Teclado - Modelo 631,2613.78
PROD-03219,ASUS Mouse - Modelo 457,1368.33
PROD-03220,LG Teclado - Modelo 285,1855.56
PROD-03221,Sony Monitor - Modelo 593,2932.68
PROD-03222,Corsair SSD - Modelo 310,4529.68
PROD-03223,Razer Mouse - Modelo 284,4930.62
PROD-03224,ASUS Gabinete - Modelo 632,4213.53
PROD-03225,Kingston Laptop - Modelo 807,4897.29
PROD-03226,ASUS Gabinete - Modelo 541,3652.17
PROD-03227,LG Gabinete - Modelo 230,1243.94
PROD-03228,Corsair Gabinete - Modelo 488,3779.03
PROD-03229,Dell RAM - Modelo 441,1298.4
PROD-03230,HP Mouse - Modelo 298,3761.79
PROD-03231,Kingston Monitor - Modelo 124,2355.76
PROD-03232,Corsair Gabinete - Modelo 485,1772.2
PROD-03233,Razer Laptop - Modelo 446,1805.13
PROD-03234,LG Teclado - Modelo 196,2015.05
PROD-03235,LG SSD - Modelo 928,3646.23
PROD-03236,Dell RAM - Modelo 620,1671.48
PROD-03237,Dell Auricular - Modelo 766,2466.35
PROD-03238,Corsair Laptop - Modelo 955,2043.54
PROD-03239,Kingston Webcam - Modelo 639,2365.68
PROD-03240,Samsung Teclado - Modelo 515,1779.77
PROD-03241,Razer Gabinete - Modelo 118,3835.8
PROD-03242,ASUS Webcam - Modelo 562,3827.6
PROD-03243,Razer RAM - Modelo 356,2793.07
PROD-03244,ASUS SSD - Modelo 609,2074.48
PROD-03245,Logitech Fuente - Modelo 683,3398.49
PROD-03246,Sony SSD - Modelo 725,4041.45
PROD-03247,Kingston Laptop - Modelo 484,3476.59
PROD-03248,Razer Fuente - Modelo 259,3785.95
PROD-03249,ASUS Webcam - Modelo 559,678.48
PROD-03250,Corsair Fuente - Modelo 741,3652.34
PROD-03251,Sony Gabinete - Modelo 163,4156.42
PROD-03252,ASUS SSD - Modelo 425,3474.35
PROD-03253,Kingston RAM - Modelo 799,1497.78
PROD-03254,Corsair Mouse - Modelo 346,4941.0
PROD-03255,Corsair Monitor - Modelo 733,2106.93
PROD-03256,Sony Webcam - Modelo 439,1706.82
PROD-03257,Dell Monitor - Modelo 629,406.36
PROD-03258,Corsair Mouse - Modelo 805,1422.63
PROD-03259,HP Fuente - Modelo 943,1402.06
PROD-03260,HP RAM - Modelo 258,4352.59
PROD-03261,Sony Monitor - Modelo 871,4020.33
PROD-03262,LG Webcam - Modelo 795,3467.12
PROD-03263,Sony Webcam - Modelo 497,2500.71
PROD-03264,Kingston Auricular - Modelo 800,963.78
PROD-03265,LG Teclado - Modelo 737,1695.77
PROD-03266,Dell Laptop - Modelo 241,458.47
PROD-03267,Sony SSD - Modelo 948,3444.14
PROD-03268,Corsair Mouse - Modelo 228,4154.16
PROD-03269,Logitech Mouse - Modelo 640,351.17
PROD-03270,Logitech Auricular - Modelo 300,3754.87
PROD-03271,Kingston SSD - Modelo 876,4244.09
PROD-03272,ASUS Laptop - Modelo 471,1299.1
PROD-03273,ASUS Monitor - Modelo 420,2084.86
PROD-03274,Razer SSD - Modelo 711,2468.86
PROD-03275,HP Fuente - Modelo 769,1705.43
PROD-03276,Sony Mouse - Modelo 463,1878.3
PROD-03277,Samsung Gabinete - Modelo 459,1241.31
PROD-03278,Razer Webcam - Modelo 322,4530.38
PROD-03279,Dell Auricular - Modelo 826,1887.06
PROD-03280,Corsair Auricular - Modelo 342,121.28
PROD-03281,ASUS Monitor - Modelo 656,1878.16
PROD-03282,Samsung Fuente - Modelo 956,4857.64
PROD-03283,ASUS Auricular - Modelo 696,2735.46
PROD-03284,Dell Mouse - Modelo 483,530.03
PROD-03285,Dell SSD - Modelo 301,3592.26
PROD-03286,Razer Fuente - Modelo 883,3492.46
PROD-03287,HP Laptop - Modelo 775,2473.98
PROD-03288,Dell Monitor - Modelo 204,845.77
PROD-03289,LG Auricular - Modelo 932,4737.05
PROD-03290,Dell RAM - Modelo 777,2081.7
PROD-03291,Dell Webcam - Modelo 246,990.56
PROD-03292,Sony Mouse - Modelo 901,3965.57
PROD-03293,HP Laptop - Modelo 408,4141.1
PROD-03294,Sony Monitor - Modelo 369,4534.57
PROD-03295,Razer Auricular - Modelo 515,3937.98
PROD-03296,HP Teclado - Modelo 700,2405.69
PROD-03297,LG Webcam - Modelo 939,1015.45
PROD-03298,Kingston Auricular - Modelo 845,2456.22
PROD-03299,Sony Monitor - Modelo 463,707.0
PROD-03300,HP Monitor - Modelo 368,3458.08
PROD-03301,Logitech Teclado - Modelo 879,4349.79
PROD-03302,Dell Fuente - Modelo 227,1694.15
PROD-03303,Corsair RAM - Modelo 777,277.26
PROD-03304,Logitech Laptop - Modelo 761,2301.24
PROD-03305,HP Webcam - Modelo 494,2542.28
PROD-03306,Logitech Teclado - Modelo 865,3541.28
PROD-03307,Sony RAM - Modelo 981,4465.88
PROD-03308,Sony Monitor - Modelo 876,3280.85
PROD-03309,Samsung Gabinete - Modelo 161,4333.82
PROD-03310,Logitech Monitor - Modelo 647,194.62
PROD-03311,HP Gabinete - Modelo 910,3667.3
PROD-03312,Dell Teclado - Modelo 125,815.05
PROD-03313,HP Laptop - Modelo 831,4557.43
PROD-03314,Razer Teclado - Modelo 290,266.15
PROD-03315,LG Webcam - Modelo 203,37.13
PROD-03316,Logitech Mouse - Modelo 774,4404.99
PROD-03317,LG SSD - Modelo 862,2113.88
PROD-03318,LG Mouse - Modelo 595,1771.11
PROD-03319,LG Mouse - Modelo 277,4215.48
PROD-03320,Corsair Webcam - Modelo 371,1236.82
PROD-03321,Sony Monitor - Modelo 412,3899.79
PROD-03322,Logitech Laptop - Modelo 281,1996.73
PROD-03323,ASUS Teclado - Modelo 418,445.42
PROD-03324,Razer Teclado - Modelo 977,3109.99
PROD-03325,ASUS Fuente - Modelo 755,2016.6
PROD-03326,Logitech Mouse - Modelo 650,2385.23
PROD-03327,Corsair SSD - Modelo 990,4313.32
PROD-03328,LG Fuente - Modelo 672,3063.51
PROD-03329,Dell Webcam - Modelo 368,3960.25
PROD-03330,Logitech Auricular - Modelo 276,1311.67
PROD-03331,Kingston Webcam - Modelo 612,3700.37
PROD-03332,Corsair Teclado - Modelo 495,3601.47
PROD-03333,HP Gabinete - Modelo 124,2519.33
PROD-03334,Samsung RAM - Modelo 472,2497.02
PROD-03335,Logitech Gabinete - Modelo 722,3369.41
PROD-03336,Kingston Monitor - Modelo 592,1222.47
PROD-03337,Logitech RAM - Modelo 342,619.03
PROD-03338,Samsung Webcam - Modelo 955,35.06
PROD-03339,Kingston RAM - Modelo 784,3251.5
PROD-03340,Logitech RAM - Modelo 120,804.44
PROD-03341,Dell Monitor - Modelo 388,1908.29
PROD-03342,ASUS Gabinete - Modelo 998,4858.5
PROD-03343,Sony Mouse - Modelo 121,1331.51
PROD-03344,ASUS Laptop - Modelo 755,2527.09
PROD-03345,Dell SSD - Modelo 194,4583.05
PROD-03346,Logitech Gabinete - Modelo 814,348.98
PROD-03347,Kingston Teclado - Modelo 212,2621.92
PROD-03348,Corsair RAM - Modelo 910,1594.86
PROD-03349,Razer SSD - Modelo 988,4613.82
PROD-03350,Corsair SSD - Modelo 673,307.42
PROD-03351,HP Monitor - Modelo 906,4770.04
PROD-03352,Samsung Auricular - Modelo 789,1266.66
PROD-03353,Corsair Laptop - Modelo 236,246.78
PROD-03354,Kingston SSD - Modelo 694,1265.73
PROD-03355,HP SSD - Modelo 658,2362.79
PROD-03356,LG Teclado - Modelo 594,540.53
PROD-03357,Samsung Webcam - Modelo 805,1065.2
PROD-03358,Corsair RAM - Modelo 433,1791.66
PROD-03359,Logitech RAM - Modelo 479,4528.56
PROD-03360,LG Gabinete - Modelo 356,401.58
PROD-03361,Corsair Monitor - Modelo 515,1898.12
PROD-03362,Sony Monitor - Modelo 608,2519.8
PROD-03363,Sony Auricular - Modelo 366,1450.1
PROD-03364,Samsung Monitor - Modelo 212,1656.45
PROD-03365,LG SSD - Modelo 436,956.32
PROD-03366,Logitech SSD - Modelo 818,3595.92
PROD-03367,Logitech Auricular - Modelo 665,4930.1
PROD-03368,LG Fuente - Modelo 801,4712.6
PROD-03369,Kingston Mouse - Modelo 507,2056.46
PROD-03370,Kingston SSD - Modelo 741,1512.16
PROD-03371,HP RAM - Modelo 276,3435.34
PROD-03372,HP Webcam - Modelo 376,108.15
PROD-03373,Kingston Teclado - Modelo 608,4890.59
PROD-03374,HP Webcam - Modelo 370,1415.14
PROD-03375,Dell Fuente - Modelo 483,1759.6
PROD-03376,Sony RAM - Modelo 334,1042.63
PROD-03377,Samsung Laptop - Modelo 243,4056.49
PROD-03378,Kingston Fuente - Modelo 243,2382.13
PROD-03379,Logitech RAM - Modelo 480,2874.67
PROD-03380,Dell Laptop - Modelo 792,4302.5
PROD-03381,Corsair RAM - Modelo 791,4510.09
PROD-03382,Corsair Monitor - Modelo 616,4213.66
PROD-03383,Kingston SSD - Modelo 463,2292.73
PROD-03384,Logitech Mouse - Modelo 701,4181.52
PROD-03385,HP Gabinete - Modelo 103,2579.62
PROD-03386,Dell Monitor - Modelo 751,750.89
PROD-03387,Dell SSD - Modelo 159,4088.93
PROD-03388,Logitech Monitor - Modelo 772,132.95
PROD-03389,Razer RAM - Modelo 497,1257.25
PROD-03390,Sony Webcam - Modelo 348,4844.5
PROD-03391,Samsung Fuente - Modelo 889,1265.74
PROD-03392,Samsung Teclado - Modelo 354,263.67
PROD-03393,HP Auricular - Modelo 849,2390.76
PROD-03394,Kingston Gabinete - Modelo 810,4986.41
PROD-03395,Logitech Laptop - Modelo 151,3873.86
PROD-03396,Samsung Auricular - Modelo 954,2717.54
PROD-03397,LG Gabinete - Modelo 960,2182.56
PROD-03398,Sony Webcam - Modelo 947,3297.76
PROD-03399,HP Monitor - Modelo 408,1599.68
PROD-03400,Razer SSD - Modelo 946,1581.24
PROD-03401,ASUS Mouse - Modelo 371,914.67
PROD-03402,LG SSD - Modelo 917,4088.31
PROD-03403,HP Monitor - Modelo 604,805.08
PROD-03404,Logitech Auricular - Modelo 309,744.37
PROD-03405,HP Mouse - Modelo 119,1143.23
PROD-03406,Razer Fuente - Modelo 906,3211.59
PROD-03407,Dell Laptop - Modelo 511,1105.99
PROD-03408,Dell Monitor - Modelo 493,2389.58
PROD-03409,Kingston Mouse - Modelo 850,4118.38
PROD-03410,Kingston Mouse - Modelo 205,858.2
PROD-03411,Corsair Auricular - Modelo 603,523.1
PROD-03412,Samsung RAM - Modelo 923,1659.03
PROD-03413,Kingston Webcam - Modelo 566,4411.08
PROD-03414,Logitech RAM - Modelo 360,2227.46
PROD-03415,Dell Laptop - Modelo 399,2942.49
PROD-03416,Kingston Laptop - Modelo 212,4507.66
PROD-03417,Dell Gabinete - Modelo 352,612.91
PROD-03418,Dell Auricular - Modelo 911,730.59
PROD-03419,Dell Gabinete - Modelo 103,2018.27
PROD-03420,Samsung Monitor - Modelo 789,4860.09
PROD-03421,HP Fuente - Modelo 254,2946.03
PROD-03422,Logitech Auricular - Modelo 633,3329.52
PROD-03423,Kingston Teclado - Modelo 789,4305.21
PROD-03424,Sony Gabinete - Modelo 149,4378.94
PROD-03425,Kingston Gabinete - Modelo 808,1765.51
PROD-03426,Corsair Gabinete - Modelo 962,4196.55
PROD-03427,Kingston Monitor - Modelo 712,909.34
PROD-03428,Razer Teclado - Modelo 490,425.17
PROD-03429,Dell Laptop - Modelo 214,3481.53
PROD-03430,HP Monitor - Modelo 816,2457.03
PROD-03431,ASUS Monitor - Modelo 640,4029.39
PROD-03432,Sony Mouse - Modelo 516,444.6
PROD-03433,Logitech Teclado - Modelo 293,3833.71
PROD-03434,Sony RAM - Modelo 393,3812.28
PROD-03435,Razer Mouse - Modelo 902,2174.12
PROD-03436,Razer Monitor - Modelo 436,2979.42
PROD-03437,Samsung Monitor - Modelo 834,1705.91
PROD-03438,HP Monitor - Modelo 156,3561.13
PROD-03439,Dell Laptop - Modelo 506,46.37
PROD-03440,Sony Laptop - Modelo 176,3587.5
PROD-03441,LG Auricular - Modelo 107,4949.72
PROD-03442,HP Monitor - Modelo 508,3980.62
PROD-03443,Corsair Mouse - Modelo 605,137.58
PROD-03444,Razer RAM - Modelo 286,4669.95
PROD-03445,Corsair Webcam - Modelo 287,2710.43
PROD-03446,Logitech Laptop - Modelo 634,3615.23
PROD-03447,Sony Mouse - Modelo 700,2686.36
PROD-03448,ASUS Teclado - Modelo 346,3386.57
PROD-03449,Corsair Webcam - Modelo 428,2533.32
PROD-03450,Razer RAM - Modelo 795,2939.32
PROD-03451,Sony Webcam - Modelo 851,2781.09
PROD-03452,Razer Teclado - Modelo 605,4289.1
PROD-03453,Kingston Auricular - Modelo 274,3068.29
PROD-03454,Kingston Webcam - Modelo 216,1667.14
PROD-03455,Razer Auricular - Modelo 867,641.67
PROD-03456,Logitech SSD - Modelo 437,2309.42
PROD-03457,Sony Fuente - Modelo 841,2657.27
PROD-03458,ASUS Webcam - Modelo 123,433.11
PROD-03459,Kingston Gabinete - Modelo 917,779.05
PROD-03460,Kingston Gabinete - Modelo 537,1913.62
PROD-03461,Samsung Webcam - Modelo 181,2161.56
PROD-03462,Logitech Laptop - Modelo 786,1062.64
PROD-03463,Sony Teclado - Modelo 318,575.06
PROD-03464,Dell RAM - Modelo 962,3854.17
PROD-03465,Logitech SSD - Modelo 436,2211.0
PROD-03466,LG SSD - Modelo 713,1109.12
PROD-03467,HP Laptop - Modelo 428,1292.76
PROD-03468,ASUS Gabinete - Modelo 810,1732.75
PROD-03469,Logitech Auricular - Modelo 242,3872.88
PROD-03470,Sony Gabinete - Modelo 688,288.91
PROD-03471,LG Auricular - Modelo 546,4309.38
PROD-03472,Dell Mouse - Modelo 140,181.04
PROD-03473,Sony Monitor - Modelo 340,2700.63
PROD-03474,ASUS Mouse - Modelo 754,108.78
PROD-03475,Samsung Webcam - Modelo 353,520.03
PROD-03476,Razer Webcam - Modelo 235,3376.36
PROD-03477,Logitech Mouse - Modelo 764,3841.58
PROD-03478,Kingston Webcam - Modelo 566,2309.55
PROD-03479,Samsung Laptop - Modelo 832,3623.77
PROD-03480,Razer Auricular - Modelo 238,4738.03
PROD-03481,ASUS Teclado - Modelo 576,3958.14
PROD-03482,ASUS Gabinete - Modelo 443,4383.97
PROD-03483,Kingston Laptop - Modelo 717,3194.19
PROD-03484,Razer SSD - Modelo 243,1416.84
PROD-03485,Logitech Laptop - Modelo 990,1622.66
PROD-03486,Samsung Gabinete - Modelo 431,4117.23
PROD-03487,Dell Webcam - Modelo 393,4137.1
PROD-03488,LG Mouse - Modelo 264,4972.62
PROD-03489,Dell Fuente - Modelo 106,3174.3
PROD-03490,Dell RAM - Modelo 143,2332.8
PROD-03491,HP SSD - Modelo 777,2794.69
PROD-03492,LG Laptop - Modelo 757,638.68
PROD-03493,Sony Webcam - Modelo 125,1285.79
PROD-03494,Samsung Teclado - Modelo 220,3200.22
PROD-03495,LG Auricular - Modelo 489,4617.98
PROD-03496,HP Laptop - Modelo 409,3863.2
PROD-03497,Corsair Monitor - Modelo 650,2709.5
PROD-03498,ASUS Gabinete - Modelo 948,657.3
PROD-03499,HP Webcam - Modelo 303,4133.09
PROD-03500,Sony SSD - Modelo 118,3053.1
PROD-03501,Samsung Fuente - Modelo 309,1498.85
PROD-03502,Dell Monitor - Modelo 680,2787.98
PROD-03503,LG Webcam - Modelo 729,4422.14
PROD-03504,Kingston Laptop - Modelo 159,835.94
PROD-03505,Kingston Monitor - Modelo 122,911.86
PROD-03506,Dell SSD - Modelo 170,4739.18
PROD-03507,ASUS Mouse - Modelo 442,4791.28
PROD-03508,HP SSD - Modelo 382,2126.26
PROD-03509,Sony Teclado - Modelo 676,3530.71
PROD-03510,Razer Gabinete - Modelo 546,1231.09
PROD-03511,Dell RAM - Modelo 358,4219.97
PROD-03512,ASUS SSD - Modelo 497,1412.36
PROD-03513,LG Auricular - Modelo 212,4592.22
PROD-03514,Logitech Webcam - Modelo 697,1998.63
PROD-03515,Sony Teclado - Modelo 565,1014.24
PROD-03516,Razer Auricular - Modelo 272,3889.29
PROD-03517,ASUS Fuente - Modelo 298,4079.17
PROD-03518,Kingston Laptop - Modelo 580,613.99
PROD-03519,Kingston Gabinete - Modelo 715,2006.53
PROD-03520,Razer Fuente - Modelo 125,1593.83
PROD-03521,Razer RAM - Modelo 213,481.55
PROD-03522,Razer Laptop - Modelo 454,2235.93
PROD-03523,Sony Laptop - Modelo 262,2463.69
PROD-03524,Razer SSD - Modelo 231,4395.78
PROD-03525,LG Auricular - Modelo 513,1118.79
PROD-03526,Corsair Gabinete - Modelo 126,742.7
PROD-03527,HP Monitor - Modelo 699,3918.82
PROD-03528,Kingston Monitor - Modelo 738,4360.87
PROD-03529,Samsung Laptop - Modelo 745,2508.95
PROD-03530,Kingston Fuente - Modelo 873,1132.34
PROD-03531,Logitech Mouse - Modelo 292,1655.29
PROD-03532,Logitech Monitor - Modelo 781,3895.96
PROD-03533,Sony Webcam - Modelo 508,2888.05
PROD-03534,Samsung Mouse - Modelo 987,4722.14
PROD-03535,Corsair RAM - Modelo 403,3034.69
PROD-03536,Corsair RAM - Modelo 542,1570.37
PROD-03537,Corsair SSD - Modelo 639,1101.43
PROD-03538,Dell Teclado - Modelo 156,4074.11
PROD-03539,Logitech Gabinete - Modelo 913,4622.57
PROD-03540,Razer Fuente - Modelo 542,2616.4
PROD-03541,Samsung Monitor - Modelo 630,2083.07
PROD-03542,Sony Auricular - Modelo 535,2912.27
PROD-03543,Logitech Gabinete - Modelo 281,1478.68
PROD-03544,Sony SSD - Modelo 241,4264.46
PROD-03545,LG RAM - Modelo 149,2600.15
PROD-03546,Logitech Auricular - Modelo 199,472.7
PROD-03547,ASUS Monitor - Modelo 279,429.47
PROD-03548,Logitech Gabinete - Modelo 118,4052.15
PROD-03549,Kingston Webcam - Modelo 195,1040.19
PROD-03550,Samsung SSD - Modelo 772,4374.88
PROD-03551,Dell RAM - Modelo 123,1667.19
PROD-03552,LG RAM - Modelo 245,470.37
PROD-03553,ASUS Auricular - Modelo 661,3617.62
PROD-03554,Kingston Auricular - Modelo 501,2006.0
PROD-03555,Samsung Monitor - Modelo 812,3892.91
PROD-03556,Kingston Laptop - Modelo 143,1163.22
PROD-03557,ASUS Mouse - Modelo 659,4576.0
PROD-03558,Sony Auricular - Modelo 976,3009.81
PROD-03559,Logitech SSD - Modelo 345,4788.97
PROD-03560,Razer RAM - Modelo 752,2816.2
PROD-03561,Sony Mouse - Modelo 571,3341.62
PROD-03562,Razer Laptop - Modelo 752,4814.5
PROD-03563,Razer Mouse - Modelo 460,1234.5
PROD-03564,ASUS Fuente - Modelo 457,992.2
PROD-03565,ASUS RAM - Modelo 809,2282.58
PROD-03566,LG Monitor - Modelo 734,34.78
PROD-03567,Dell SSD - Modelo 963,128.72
PROD-03568,Kingston SSD - Modelo 397,1054.63
